CpdClass1	CpdClass2	BioSim
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.055
GF-THPI	QN-C-R	0.091
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.214
GF-THPI	QN-C-R	0.793
GF-THPI	QN-C-R	0.71
GF-THPI	QN-C-R	0.841
GF-THPI	QN-C-R	0.686
GF-THPI	QN-C-R	0.844
GF-THPI	QN-C-R	0.855
GF-THPI	QN-C-R	0.784
GF-THPI	QN-C-R	0.737
GF-THPI	QN-C-R	0.8
GF-THPI	QN-C-R	0.763
GF-THPI	QN-C-R	0.755
GF-THPI	QN-C-R	0.77
GF-THPI	QN-C-R	0.58
GF-THPI	QN-C-R	0.778
GF-THPI	QN-C-R	0.517
GF-THPI	QN-C-R	0.11
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.183
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.009
GF-THPI	QN-C-R	0.09
GF-THPI	QN-C-R	0.04
GF-THPI	QN-C-R	0.148
GF-THPI	QN-C-R	0.004
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.0
GF-THPI	QN-C-R	0.076
GF-THPI	QN-C-R	0.116
GF-THPI	QN-C-R	0.015
GF-THPI	QN-C-R	0.242
GF-THPI	QN-C-S	0.768
GF-THPI	QN-C-S	0.681
GF-THPI	QN-C-S	0.608
GF-THPI	QN-C-S	0.808
GF-THPI	QN-C-S	0.695
GF-THPI	QN-C-S	0.756
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.103
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.063
GF-THPI	QN-C-S	0.085
GF-THPI	QN-C-S	0.246
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.001
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.137
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.042
GF-THPI	QN-C-S	0.838
GF-THPI	QN-C-S	0.668
GF-THPI	QN-C-S	0.73
GF-THPI	QN-C-S	0.705
GF-THPI	QN-C-S	0.55
GF-THPI	QN-C-S	0.642
GF-THPI	QN-C-S	0.021
GF-THPI	QN-C-S	0.127
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.116
GF-THPI	QN-C-S	0.155
GF-THPI	QN-C-S	0.25
GF-THPI	QN-C-S	0.844
GF-THPI	QN-C-S	0.831
GF-THPI	QN-C-S	0.788
GF-THPI	QN-C-S	0.737
GF-THPI	QN-C-S	0.676
GF-THPI	QN-C-S	0.708
GF-THPI	QN-C-S	0.144
GF-THPI	QN-C-S	0.191
GF-THPI	QN-C-S	0.0
GF-THPI	QN-C-S	0.279
GF-THPI	QN-C-S	0.251
GF-THPI	QN-C-S	0.395
GF-THPI	QN-I	0.726
GF-THPI	QN-I	0.753
GF-THPI	QN-I	0.35
GF-THPI	QN-I	0.611
GF-THPI	QN-I	0.637
GF-THPI	QN-I	0.46
GF-THPI	QN-I	0.016
GF-THPI	QN-I	0.203
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.101
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.097
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.041
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.005
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.78
GF-THPI	QN-I	0.601
GF-THPI	QN-I	0.593
GF-THPI	QN-I	0.695
GF-THPI	QN-I	0.493
GF-THPI	QN-I	0.443
GF-THPI	QN-I	0.051
GF-THPI	QN-I	0.253
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.171
GF-THPI	QN-I	0.007
GF-THPI	QN-I	0.798
GF-THPI	QN-I	0.767
GF-THPI	QN-I	0.547
GF-THPI	QN-I	0.778
GF-THPI	QN-I	0.655
GF-THPI	QN-I	0.573
GF-THPI	QN-I	0.182
GF-THPI	QN-I	0.292
GF-THPI	QN-I	0.0
GF-THPI	QN-I	0.047
GF-THPI	QN-I	0.2
GF-THPI	QN-I	0.08
GF-THPI	SM-C-R	0.421
GF-THPI	SM-C-R	0.443
GF-THPI	SM-C-R	0.474
GF-THPI	SM-C-R	0.616
GF-THPI	SM-C-R	0.569
GF-THPI	SM-C-R	0.515
GF-THPI	SM-C-R	0.449
GF-THPI	SM-C-R	0.46
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.712
GF-THPI	SM-C-R	0.69
GF-THPI	SM-C-R	0.721
GF-THPI	SM-C-R	0.797
GF-THPI	SM-C-R	0.758
GF-THPI	SM-C-R	0.766
GF-THPI	SM-C-R	0.714
GF-THPI	SM-C-R	0.714
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.639
GF-THPI	SM-C-R	0.676
GF-THPI	SM-C-R	0.701
GF-THPI	SM-C-R	0.798
GF-THPI	SM-C-R	0.754
GF-THPI	SM-C-R	0.739
GF-THPI	SM-C-R	0.691
GF-THPI	SM-C-R	0.727
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-R	0.0
GF-THPI	SM-C-S	0.447
GF-THPI	SM-C-S	0.495
GF-THPI	SM-C-S	0.47
GF-THPI	SM-C-S	0.394
GF-THPI	SM-C-S	0.435
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.704
GF-THPI	SM-C-S	0.746
GF-THPI	SM-C-S	0.761
GF-THPI	SM-C-S	0.648
GF-THPI	SM-C-S	0.608
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.687
GF-THPI	SM-C-S	0.698
GF-THPI	SM-C-S	0.717
GF-THPI	SM-C-S	0.649
GF-THPI	SM-C-S	0.683
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-C-S	0.0
GF-THPI	SM-I-closed	0.348
GF-THPI	SM-I-closed	0.559
GF-THPI	SM-I-closed	0.381
GF-THPI	SM-I-closed	0.34
GF-THPI	SM-I-closed	0.389
GF-THPI	SM-I-closed	0.398
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.702
GF-THPI	SM-I-closed	0.728
GF-THPI	SM-I-closed	0.713
GF-THPI	SM-I-closed	0.599
GF-THPI	SM-I-closed	0.636
GF-THPI	SM-I-closed	0.699
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.55
GF-THPI	SM-I-closed	0.738
GF-THPI	SM-I-closed	0.621
GF-THPI	SM-I-closed	0.599
GF-THPI	SM-I-closed	0.603
GF-THPI	SM-I-closed	0.655
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-closed	0.0
GF-THPI	SM-I-opened	0.522
GF-THPI	SM-I-opened	0.515
GF-THPI	SM-I-opened	0.489
GF-THPI	SM-I-opened	0.405
GF-THPI	SM-I-opened	0.493
GF-THPI	SM-I-opened	0.485
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.716
GF-THPI	SM-I-opened	0.532
GF-THPI	SM-I-opened	0.629
GF-THPI	SM-I-opened	0.695
GF-THPI	SM-I-opened	0.723
GF-THPI	SM-I-opened	0.781
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.703
GF-THPI	SM-I-opened	0.657
GF-THPI	SM-I-opened	0.685
GF-THPI	SM-I-opened	0.661
GF-THPI	SM-I-opened	0.723
GF-THPI	SM-I-opened	0.721
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.024
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
GF-THPI	SM-I-opened	0.0
QD-C-R	QD-C-R	0.908
QD-C-R	QD-C-R	0.901
QD-C-R	QD-C-R	0.854
QD-C-R	QD-C-R	0.894
QD-C-R	QD-C-R	0.933
QD-C-R	QD-C-R	0.875
QD-C-R	QD-C-R	0.808
QD-C-R	QD-C-R	0.897
QD-C-R	QD-C-R	0.852
QD-C-R	QD-C-R	0.908
QD-C-R	QD-C-R	0.902
QD-C-R	QD-C-R	0.896
QD-C-R	QD-C-R	0.881
QD-C-R	QD-C-R	0.904
QD-C-R	QD-C-R	0.903
QD-C-R	QD-C-R	0.867
QD-C-R	QD-C-R	0.792
QD-C-R	QD-C-R	0.879
QD-C-R	QD-C-R	0.901
QD-C-R	QD-C-R	0.902
QD-C-R	QD-C-R	0.852
QD-C-R	QD-C-R	0.889
QD-C-R	QD-C-R	0.912
QD-C-R	QD-C-R	0.855
QD-C-R	QD-C-R	0.863
QD-C-R	QD-C-R	0.841
QD-C-R	QD-C-R	0.837
QD-C-R	QD-C-R	0.854
QD-C-R	QD-C-R	0.896
QD-C-R	QD-C-R	0.852
QD-C-R	QD-C-R	0.906
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.898
QD-C-R	QD-C-R	0.925
QD-C-R	QD-C-R	0.805
QD-C-R	QD-C-R	0.896
QD-C-R	QD-C-R	0.894
QD-C-R	QD-C-R	0.881
QD-C-R	QD-C-R	0.889
QD-C-R	QD-C-R	0.906
QD-C-R	QD-C-R	0.852
QD-C-R	QD-C-R	0.883
QD-C-R	QD-C-R	0.871
QD-C-R	QD-C-R	0.845
QD-C-R	QD-C-R	0.957
QD-C-R	QD-C-R	0.933
QD-C-R	QD-C-R	0.904
QD-C-R	QD-C-R	0.912
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.852
QD-C-R	QD-C-R	0.845
QD-C-R	QD-C-R	0.791
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.875
QD-C-R	QD-C-R	0.903
QD-C-R	QD-C-R	0.855
QD-C-R	QD-C-R	0.898
QD-C-R	QD-C-R	0.883
QD-C-R	QD-C-R	0.845
QD-C-R	QD-C-R	0.848
QD-C-R	QD-C-R	0.778
QD-C-R	QD-C-R	0.884
QD-C-R	QD-C-R	0.808
QD-C-R	QD-C-R	0.867
QD-C-R	QD-C-R	0.863
QD-C-R	QD-C-R	0.925
QD-C-R	QD-C-R	0.871
QD-C-R	QD-C-R	0.791
QD-C-R	QD-C-R	0.848
QD-C-R	QD-C-R	0.733
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.897
QD-C-R	QD-C-R	0.792
QD-C-R	QD-C-R	0.841
QD-C-R	QD-C-R	0.805
QD-C-R	QD-C-R	0.845
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.778
QD-C-R	QD-C-R	0.733
QD-C-R	QD-C-R	0.799
QD-C-R	QD-C-R	0.852
QD-C-R	QD-C-R	0.879
QD-C-R	QD-C-R	0.837
QD-C-R	QD-C-R	0.896
QD-C-R	QD-C-R	0.957
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.884
QD-C-R	QD-C-R	0.821
QD-C-R	QD-C-R	0.799
QD-C-R	QD-C-S	0.733
QD-C-R	QD-C-S	0.827
QD-C-R	QD-C-S	0.818
QD-C-R	QD-C-S	0.88
QD-C-R	QD-C-S	0.818
QD-C-R	QD-C-S	0.432
QD-C-R	QD-C-S	0.81
QD-C-R	QD-C-S	0.809
QD-C-R	QD-C-S	0.762
QD-C-R	QD-C-S	0.856
QD-C-R	QD-C-S	0.27
QD-C-R	QD-C-S	0.623
QD-C-R	QD-C-S	0.8
QD-C-R	QD-C-S	0.701
QD-C-R	QD-C-S	0.854
QD-C-R	QD-C-S	0.83
QD-C-R	QD-C-S	0.313
QD-C-R	QD-C-S	0.821
QD-C-R	QD-C-S	0.733
QD-C-R	QD-C-S	0.619
QD-C-R	QD-C-S	0.84
QD-C-R	QD-C-S	0.171
QD-C-R	QD-C-S	0.615
QD-C-R	QD-C-S	0.771
QD-C-R	QD-C-S	0.7
QD-C-R	QD-C-S	0.841
QD-C-R	QD-C-S	0.784
QD-C-R	QD-C-S	0.29
QD-C-R	QD-C-S	0.765
QD-C-R	QD-C-S	0.704
QD-C-R	QD-C-S	0.615
QD-C-R	QD-C-S	0.807
QD-C-R	QD-C-S	0.178
QD-C-R	QD-C-S	0.561
QD-C-R	QD-C-S	0.8
QD-C-R	QD-C-S	0.575
QD-C-R	QD-C-S	0.828
QD-C-R	QD-C-S	0.832
QD-C-R	QD-C-S	0.255
QD-C-R	QD-C-S	0.801
QD-C-R	QD-C-S	0.621
QD-C-R	QD-C-S	0.56
QD-C-R	QD-C-S	0.861
QD-C-R	QD-C-S	0.17
QD-C-R	QD-C-S	0.681
QD-C-R	QD-C-S	0.853
QD-C-R	QD-C-S	0.694
QD-C-R	QD-C-S	0.942
QD-C-R	QD-C-S	0.871
QD-C-R	QD-C-S	0.419
QD-C-R	QD-C-S	0.835
QD-C-R	QD-C-S	0.732
QD-C-R	QD-C-S	0.678
QD-C-R	QD-C-S	0.881
QD-C-R	QD-C-S	0.303
QD-C-R	QD-C-S	0.74
QD-C-R	QD-C-S	0.776
QD-C-R	QD-C-S	0.812
QD-C-R	QD-C-S	0.829
QD-C-R	QD-C-S	0.808
QD-C-R	QD-C-S	0.382
QD-C-R	QD-C-S	0.774
QD-C-R	QD-C-S	0.811
QD-C-R	QD-C-S	0.735
QD-C-R	QD-C-S	0.803
QD-C-R	QD-C-S	0.203
QD-C-R	QD-C-S	0.606
QD-C-R	QD-C-S	0.843
QD-C-R	QD-C-S	0.681
QD-C-R	QD-C-S	0.86
QD-C-R	QD-C-S	0.857
QD-C-R	QD-C-S	0.376
QD-C-R	QD-C-S	0.835
QD-C-R	QD-C-S	0.71
QD-C-R	QD-C-S	0.616
QD-C-R	QD-C-S	0.828
QD-C-R	QD-C-S	0.251
QD-C-R	QD-C-S	0.413
QD-C-R	QD-C-S	0.702
QD-C-R	QD-C-S	0.47
QD-C-R	QD-C-S	0.773
QD-C-R	QD-C-S	0.732
QD-C-R	QD-C-S	0.124
QD-C-R	QD-C-S	0.738
QD-C-R	QD-C-S	0.515
QD-C-R	QD-C-S	0.433
QD-C-R	QD-C-S	0.76
QD-C-R	QD-C-S	0.076
QD-C-R	QD-C-S	0.738
QD-C-R	QD-C-S	0.813
QD-C-R	QD-C-S	0.765
QD-C-R	QD-C-S	0.821
QD-C-R	QD-C-S	0.769
QD-C-R	QD-C-S	0.479
QD-C-R	QD-C-S	0.75
QD-C-R	QD-C-S	0.764
QD-C-R	QD-C-S	0.775
QD-C-R	QD-C-S	0.859
QD-C-R	QD-C-S	0.387
QD-C-R	QD-C-S	0.662
QD-C-R	QD-C-S	0.837
QD-C-R	QD-C-S	0.673
QD-C-R	QD-C-S	0.915
QD-C-R	QD-C-S	0.87
QD-C-R	QD-C-S	0.398
QD-C-R	QD-C-S	0.818
QD-C-R	QD-C-S	0.705
QD-C-R	QD-C-S	0.647
QD-C-R	QD-C-S	0.871
QD-C-R	QD-C-S	0.271
QD-C-R	QD-I	0.839
QD-C-R	QD-I	0.878
QD-C-R	QD-I	0.883
QD-C-R	QD-I	0.881
QD-C-R	QD-I	0.817
QD-C-R	QD-I	0.819
QD-C-R	QD-I	0.81
QD-C-R	QD-I	0.808
QD-C-R	QD-I	0.777
QD-C-R	QD-I	0.713
QD-C-R	QD-I	0.903
QD-C-R	QD-I	0.901
QD-C-R	QD-I	0.901
QD-C-R	QD-I	0.902
QD-C-R	QD-I	0.857
QD-C-R	QD-I	0.877
QD-C-R	QD-I	0.876
QD-C-R	QD-I	0.874
QD-C-R	QD-I	0.844
QD-C-R	QD-I	0.791
QD-C-R	QD-I	0.767
QD-C-R	QD-I	0.843
QD-C-R	QD-I	0.913
QD-C-R	QD-I	0.883
QD-C-R	QD-I	0.798
QD-C-R	QD-I	0.783
QD-C-R	QD-I	0.806
QD-C-R	QD-I	0.795
QD-C-R	QD-I	0.801
QD-C-R	QD-I	0.746
QD-C-R	QD-I	0.814
QD-C-R	QD-I	0.841
QD-C-R	QD-I	0.847
QD-C-R	QD-I	0.928
QD-C-R	QD-I	0.764
QD-C-R	QD-I	0.777
QD-C-R	QD-I	0.921
QD-C-R	QD-I	0.825
QD-C-R	QD-I	0.936
QD-C-R	QD-I	0.895
QD-C-R	QD-I	0.793
QD-C-R	QD-I	0.84
QD-C-R	QD-I	0.862
QD-C-R	QD-I	0.912
QD-C-R	QD-I	0.759
QD-C-R	QD-I	0.807
QD-C-R	QD-I	0.861
QD-C-R	QD-I	0.824
QD-C-R	QD-I	0.862
QD-C-R	QD-I	0.782
QD-C-R	QD-I	0.836
QD-C-R	QD-I	0.845
QD-C-R	QD-I	0.87
QD-C-R	QD-I	0.858
QD-C-R	QD-I	0.809
QD-C-R	QD-I	0.817
QD-C-R	QD-I	0.785
QD-C-R	QD-I	0.792
QD-C-R	QD-I	0.739
QD-C-R	QD-I	0.68
QD-C-R	QD-I	0.855
QD-C-R	QD-I	0.887
QD-C-R	QD-I	0.852
QD-C-R	QD-I	0.9
QD-C-R	QD-I	0.836
QD-C-R	QD-I	0.849
QD-C-R	QD-I	0.833
QD-C-R	QD-I	0.851
QD-C-R	QD-I	0.822
QD-C-R	QD-I	0.785
QD-C-R	QD-I	0.741
QD-C-R	QD-I	0.764
QD-C-R	QD-I	0.842
QD-C-R	QD-I	0.905
QD-C-R	QD-I	0.729
QD-C-R	QD-I	0.696
QD-C-R	QD-I	0.871
QD-C-R	QD-I	0.772
QD-C-R	QD-I	0.906
QD-C-R	QD-I	0.9
QD-C-R	QD-I	0.69
QD-C-R	QD-I	0.782
QD-C-R	QD-I	0.836
QD-C-R	QD-I	0.797
QD-C-R	QD-I	0.648
QD-C-R	QD-I	0.717
QD-C-R	QD-I	0.744
QD-C-R	QD-I	0.679
QD-C-R	QD-I	0.742
QD-C-R	QD-I	0.661
QD-C-R	QD-I	0.823
QD-C-R	QD-I	0.843
QD-C-R	QD-I	0.821
QD-C-R	QD-I	0.889
QD-C-R	QD-I	0.778
QD-C-R	QD-I	0.844
QD-C-R	QD-I	0.858
QD-C-R	QD-I	0.832
QD-C-R	QD-I	0.851
QD-C-R	QD-I	0.774
QD-C-R	QN-C-R	0.863
QD-C-R	QN-C-R	0.696
QD-C-R	QN-C-R	0.858
QD-C-R	QN-C-R	0.687
QD-C-R	QN-C-R	0.865
QD-C-R	QN-C-R	0.908
QD-C-R	QN-C-R	0.754
QD-C-R	QN-C-R	0.81
QD-C-R	QN-C-R	0.797
QD-C-R	QN-C-R	0.755
QD-C-R	QN-C-R	0.743
QD-C-R	QN-C-R	0.781
QD-C-R	QN-C-R	0.761
QD-C-R	QN-C-R	0.873
QD-C-R	QN-C-R	0.668
QD-C-R	QN-C-R	0.896
QD-C-R	QN-C-R	0.637
QD-C-R	QN-C-R	0.85
QD-C-R	QN-C-R	0.623
QD-C-R	QN-C-R	0.851
QD-C-R	QN-C-R	0.925
QD-C-R	QN-C-R	0.731
QD-C-R	QN-C-R	0.809
QD-C-R	QN-C-R	0.765
QD-C-R	QN-C-R	0.723
QD-C-R	QN-C-R	0.725
QD-C-R	QN-C-R	0.765
QD-C-R	QN-C-R	0.794
QD-C-R	QN-C-R	0.812
QD-C-R	QN-C-R	0.711
QD-C-R	QN-C-R	0.805
QD-C-R	QN-C-R	0.585
QD-C-R	QN-C-R	0.839
QD-C-R	QN-C-R	0.557
QD-C-R	QN-C-R	0.771
QD-C-R	QN-C-R	0.933
QD-C-R	QN-C-R	0.626
QD-C-R	QN-C-R	0.857
QD-C-R	QN-C-R	0.697
QD-C-R	QN-C-R	0.673
QD-C-R	QN-C-R	0.652
QD-C-R	QN-C-R	0.699
QD-C-R	QN-C-R	0.803
QD-C-R	QN-C-R	0.734
QD-C-R	QN-C-R	0.725
QD-C-R	QN-C-R	0.891
QD-C-R	QN-C-R	0.578
QD-C-R	QN-C-R	0.821
QD-C-R	QN-C-R	0.572
QD-C-R	QN-C-R	0.762
QD-C-R	QN-C-R	0.874
QD-C-R	QN-C-R	0.671
QD-C-R	QN-C-R	0.771
QD-C-R	QN-C-R	0.739
QD-C-R	QN-C-R	0.706
QD-C-R	QN-C-R	0.687
QD-C-R	QN-C-R	0.771
QD-C-R	QN-C-R	0.858
QD-C-R	QN-C-R	0.766
QD-C-R	QN-C-R	0.78
QD-C-R	QN-C-R	0.858
QD-C-R	QN-C-R	0.697
QD-C-R	QN-C-R	0.857
QD-C-R	QN-C-R	0.677
QD-C-R	QN-C-R	0.794
QD-C-R	QN-C-R	0.854
QD-C-R	QN-C-R	0.74
QD-C-R	QN-C-R	0.82
QD-C-R	QN-C-R	0.792
QD-C-R	QN-C-R	0.778
QD-C-R	QN-C-R	0.734
QD-C-R	QN-C-R	0.806
QD-C-R	QN-C-R	0.833
QD-C-R	QN-C-R	0.802
QD-C-R	QN-C-R	0.753
QD-C-R	QN-C-R	0.83
QD-C-R	QN-C-R	0.677
QD-C-R	QN-C-R	0.854
QD-C-R	QN-C-R	0.65
QD-C-R	QN-C-R	0.829
QD-C-R	QN-C-R	0.909
QD-C-R	QN-C-R	0.735
QD-C-R	QN-C-R	0.79
QD-C-R	QN-C-R	0.741
QD-C-R	QN-C-R	0.716
QD-C-R	QN-C-R	0.71
QD-C-R	QN-C-R	0.76
QD-C-R	QN-C-R	0.704
QD-C-R	QN-C-R	0.823
QD-C-R	QN-C-R	0.611
QD-C-R	QN-C-R	0.873
QD-C-R	QN-C-R	0.668
QD-C-R	QN-C-R	0.834
QD-C-R	QN-C-R	0.666
QD-C-R	QN-C-R	0.825
QD-C-R	QN-C-R	0.862
QD-C-R	QN-C-R	0.746
QD-C-R	QN-C-R	0.775
QD-C-R	QN-C-R	0.793
QD-C-R	QN-C-R	0.776
QD-C-R	QN-C-R	0.779
QD-C-R	QN-C-R	0.781
QD-C-R	QN-C-R	0.766
QD-C-R	QN-C-R	0.797
QD-C-R	QN-C-R	0.683
QD-C-R	QN-C-R	0.842
QD-C-R	QN-C-R	0.477
QD-C-R	QN-C-R	0.738
QD-C-R	QN-C-R	0.455
QD-C-R	QN-C-R	0.655
QD-C-R	QN-C-R	0.865
QD-C-R	QN-C-R	0.559
QD-C-R	QN-C-R	0.729
QD-C-R	QN-C-R	0.656
QD-C-R	QN-C-R	0.63
QD-C-R	QN-C-R	0.619
QD-C-R	QN-C-R	0.694
QD-C-R	QN-C-R	0.864
QD-C-R	QN-C-R	0.647
QD-C-R	QN-C-R	0.794
QD-C-R	QN-C-R	0.76
QD-C-R	QN-C-R	0.65
QD-C-R	QN-C-R	0.819
QD-C-R	QN-C-R	0.639
QD-C-R	QN-C-R	0.775
QD-C-R	QN-C-R	0.841
QD-C-R	QN-C-R	0.682
QD-C-R	QN-C-R	0.82
QD-C-R	QN-C-R	0.763
QD-C-R	QN-C-R	0.719
QD-C-R	QN-C-R	0.675
QD-C-R	QN-C-R	0.73
QD-C-R	QN-C-R	0.757
QD-C-R	QN-C-R	0.826
QD-C-R	QN-C-R	0.693
QD-C-R	QN-C-R	0.849
QD-C-R	QN-C-R	0.679
QD-C-R	QN-C-R	0.844
QD-C-R	QN-C-R	0.661
QD-C-R	QN-C-R	0.801
QD-C-R	QN-C-R	0.82
QD-C-R	QN-C-R	0.743
QD-C-R	QN-C-R	0.779
QD-C-R	QN-C-R	0.765
QD-C-R	QN-C-R	0.752
QD-C-R	QN-C-R	0.712
QD-C-R	QN-C-R	0.775
QD-C-R	QN-C-R	0.796
QD-C-R	QN-C-R	0.796
QD-C-R	QN-C-R	0.715
QD-C-R	QN-C-S	0.828
QD-C-R	QN-C-S	0.881
QD-C-R	QN-C-S	0.889
QD-C-R	QN-C-S	0.723
QD-C-R	QN-C-S	0.743
QD-C-R	QN-C-S	0.636
